Quantidade;Preco_Real;Preco_Previsto
977;6.72;57.55532687999728
424;11.99;102.65136854238297
492;284.64;97.1061048298292
680;39.22;81.77508162453354
104;49.98;128.74672718969475
292;25.41;113.41570398439909
38;34.33;134.12889491070283
8;12.67;136.5753347838883
390;13.18;105.42400039865984
197;29.41;121.16276358281976
227;100.55;118.7163237096343
5;31.8;136.81997877120685
38;0.86;134.12889491070283
5;113.63;136.81997877120685
11;7.6;136.33069079656974
714;1.86;79.00244976825667
333;48.48;110.07223615771227
361;55.49;107.78889227607249
756;28.49;75.577433945797
24;21.31;135.27056685152272
598;1.77;88.4620172779072
651;1.28;84.13997350194617
632;33.37;85.6893854216303
34;35.12;134.4550868937942
22;4.93;135.43366284306842
976;13.5;57.63687487577013
794;27.95;72.47861010642872
222;268.92;119.12406368849854
841;138.0;68.64585430510479
693;0.42;80.7149576794865
875;36.59;65.87322244882792
124;0.79;127.11576727423777
834;1.1;69.21669027551474
819;14.7;70.43991021210748
50;0.25;133.15031896142864
7;263.22;136.65688277966115
11;81.48;136.33069079656974
372;5.28;106.89186432257114
626;138.43;86.17867339626741
613;64.11;87.23879734131444
226;37.72;118.79787170540715
579;2.37;90.01142919759133
174;250.54;123.0383674855953
285;23.47;113.98653995480903
690;201.69;80.95960166680504
618;14.64;86.8310573624502
27;9.39;135.02592286420415
636;130.17;85.36319343853891
124;34.09;127.11576727423777
269;211.37;115.29130788717461
831;1.7;69.46133426283329
63;14.53;132.09019501638159
369;6.55;107.13650830988968
25;41.16;135.18901885574985
247;5.01;117.08536379417731
35;34.01;134.37353889802137
192;72.84;121.57050356168402
304;6.16;112.43712803512489
898;11.57;63.99761854605238
115;5.99;127.84969923619342
712;63.21;79.16554575980237
973;29.69;57.88151886308869
9;0.89;136.49378678811544
28;7.68;134.9443748684313
613;94.89;87.23879734131444
494;39.61;96.94300883828352
960;6.67;58.941642808135725
385;5.03;105.8317403775241
37;1.6;134.21044290647566
14;212.77;136.0860468092512
14;4.93;136.0860468092512
621;1.45;86.58641337513166
687;106.45;81.2042456541236
372;97.88;106.89186432257114
27;29.82;135.02592286420415
36;10.35;134.29199090224853
469;0.93;98.98170873260474
740;28.14;76.88220187816259
410;219.06;103.79304048320287
453;1.1;100.28647666497034
546;286.9;92.70251305809535
424;5.92;102.65136854238297
937;154.86;60.81724671091126
33;154.26;134.53663488956707
33;318.57;134.53663488956707
529;28.54;94.08882898623379
864;75.98;66.77025040232927
399;120.39;104.6900684367042
50;20.0;133.15031896142864
875;6.54;65.87322244882792
50;14.0;133.15031896142864
44;0.54;133.63960693606572
30;35.29;134.7812788768856
653;8.95;83.97687751040047
809;21.58;71.25539016983598
875;38.32;65.87322244882792
948;14.59;59.92021875740991
771;0.98;74.35421400920424
566;23.25;91.07155314263836
677;1.78;82.0197256118521
420;96.29;102.97756052547436
929;10.88;61.46963067709406
160;5.94;124.18003942641519
36;0.82;134.29199090224853
895;22.55;64.24226253337093
733;221.7;77.45303784857254
261;68.58;115.94369185335742
939;185.35;60.65415071936556
764;28.92;74.92504997961419
23;95.7;135.35211484729555
492;219.97;97.1061048298292
631;0.7;85.77093341740316
434;30.23;101.83588858465447
4;5.05;136.90152676697969
63;1.89;132.09019501638159
180;19.22;122.54907951095821
537;81.05;93.436445020051
43;78.04;133.72115493183856
712;1.48;79.16554575980237
510;26.38;95.63824090591793
605;23.11;87.89118130749725
27;8.02;135.02592286420415
509;27.94;95.71978890169078
173;94.24;123.11991548136815
557;4.86;91.80548510459401
930;108.16;61.38808268132121
192;229.14;121.57050356168402
833;5.44;69.29823827128759
144;6.12;125.48480735878078
64;10.0;132.00864702060872
45;0.29;133.55805894029288
676;5.04;82.10127360762493
26;36.35;135.107470859977
35;23.83;134.37353889802137
45;64.42;133.55805894029288
926;1.89;61.7142746644126
754;236.69;75.7405299373427
767;22.48;74.68040599229565
432;23.31;101.99898457620017
178;5.89;122.71217550250391
33;38.85;134.53663488956707
894;13.67;64.32381052914378
445;242.97;100.93886063115313
227;0.82;118.7163237096343
4;4752.97;136.90152676697969
971;0.86;58.04461485463439
928;24.14;61.55117867286691
369;22.54;107.13650830988968
810;23.82;71.17384217406313
630;274.97;85.85248141317601
569;1.38;90.82690915531981
717;250.42;78.75780578093811
23;5.08;135.35211484729555
19;81.67;135.67830683038696
445;288.48;100.93886063115313
304;162.01;112.43712803512489
32;66.08;134.6181828853399
3;280.15;136.98307476275255
822;2.1;70.19526622478894
766;23.02;74.7619539880685
272;26.02;115.04666389985607
565;61.0;91.15310113841122
34;88.81;134.4550868937942
656;9.72;83.73223352308193
304;23.25;112.43712803512489
33;7.5;134.53663488956707
119;6.71;127.52350725310203
953;214.09;59.51247877854567
49;0.8;133.23186695720148
782;26.44;73.4571860557029
147;161.61;125.24016337146224
807;1.81;71.41848616138168
965;7.43;58.53390282927148
2;31.43;137.0646227585254
835;40.47;69.1351422797419
470;211.79;98.90016073683191
10;221.7;136.4122387923426
25;151.98;135.18901885574985
970;74.14;58.126162850407226
975;1.64;57.718422871542984
231;229.21;118.39013172654289
717;22.21;78.75780578093811
31;30.81;134.69973088111277
656;32.58;83.73223352308193
310;121.3;111.94784006048779
43;14.13;133.72115493183856
27;16.77;135.02592286420415
275;212.11;114.80201991253753
19;9.49;135.67830683038696
142;101.44;125.64790335032649
925;64.83;61.79582266018545
708;260.48;79.49173774289376
436;0.84;101.67279259310878
36;7.46;134.29199090224853
999;149.02;55.76127097299461
995;72.01;56.087462956086
605;30.84;87.89118130749725
741;13.03;76.80065388238972
284;68.25;114.06808795058188
876;2.15;65.79167445305507
3;21.0;136.98307476275255
47;1.7;133.39496294874718
13;132.72;136.16759480502404
1;12.6;137.14617075429825
27;28.92;135.02592286420415
277;225.49;114.63892392099183
19;4.85;135.67830683038696
845;231.24;68.3196623220134
242;32.01;117.49310377304155
894;0.85;64.32381052914378
24;1.44;135.27056685152272
5;11.75;136.81997877120685
301;30.66;112.68177202244344
38;9.67;134.12889491070283
505;85.03;96.04598088478218
435;46.44;101.75434058888163
76;88.62;131.03007107133453
556;0.85;91.88703310036686
966;72.03;58.45235483349863
3;26.42;136.98307476275255
149;149.35;125.07706737991654
30;40.37;134.7812788768856
62;20.67;132.17174301215442
960;44.5;58.941642808135725
830;102.66;69.54288225860614
25;90.68;135.18901885574985
23;1.49;135.35211484729555
759;261.51;75.33278995847844
3;12.33;136.98307476275255
501;8.54;96.37217286787357
450;19.69;100.53112065228889
991;73.1;56.41365493917739
936;38.75;60.898794706684114
37;0.27;134.21044290647566
15;232.25;136.00449881347836
41;165.53;133.88425092338426
679;23.68;81.85662962030639
23;0.9;135.35211484729555
2;6.26;137.0646227585254
345;21.3;109.09366020843807
309;12.47;112.02938805626064
498;243.26;96.61681685519213
36;33.83;134.29199090224853
905;102.07;63.426782575642434
883;52.68;65.22083848264512
378;36.3;106.40257634793404
728;71.0;77.86077782743678
523;33.36;94.57811696087089
679;12.91;81.85662962030639
105;36.15;128.66517919392192
679;0.86;81.85662962030639
35;180.79;134.37353889802137
16;27.86;135.9229508177055
421;11.08;102.89601252970152
41;96.37;133.88425092338426
961;73.35;58.860094812362874
259;0.31;116.10678784490311
862;0.29;66.93334639387496
3;113.82;136.98307476275255
626;83.62;86.17867339626741
29;42.09;134.86282687265847
31;161.51;134.69973088111277
24;7.01;135.27056685152272
6;44.6;136.73843077543398
12;1.93;136.2491428007969
709;0.92;79.41018974712091
442;66.59;101.18350461847169
665;1.9;82.99830156112628
436;46.35;101.67279259310878
750;61.2;76.06672192043408
506;88.93;95.96443288900932
593;9.93;88.86975725677144
415;32.77;103.38530050433862
289;11.68;113.66034797171763
430;0.24;102.16208056774587
43;4.8;133.72115493183856
26;50.75;135.107470859977
30;6.59;134.7812788768856
73;28.88;131.2747150586531
26;6.77;135.107470859977
43;11.1;133.72115493183856
43;7.61;133.72115493183856
557;17.57;91.80548510459401
20;103.93;135.5967588346141
121;9.66;127.36041126155632
428;43.21;102.32517655929158
408;79.18;103.95613647474856
557;1.8;91.80548510459401
44;163.66;133.63960693606572
410;1.21;103.79304048320287
293;20.78;113.33415598862624
902;227.75;63.67142656296099
46;91.49;133.47651094452002
11;70.11;136.33069079656974
659;0.98;83.48758953576338
715;12.76;78.92090177248382
531;36.77;93.92573299468809
955;47.6;59.34938278699997
112;13.41;128.09434322351197
203;1.01;120.67347560818267
36;244.02;134.29199090224853
945;259.82;60.16486274472847
133;0.71;126.38183531228213
935;4.45;60.980342702456966
849;241.46;67.99347033892201
25;0.89;135.18901885574985
2;117.14;137.0646227585254
901;23.25;63.75297455873384
52;0.71;132.98722296988294
455;237.48;100.12338067342463
858;18.45;67.25953837696636
557;255.74;91.80548510459401
910;39.68;63.01904259677819
865;75.48;66.68870240655642
531;1.55;93.92573299468809
31;196.58;134.69973088111277
50;12.08;133.15031896142864
689;0.85;81.0411496625779
990;20.58;56.49520293495024
34;134.8;134.4550868937942
589;28.0;89.19594923986284
402;22.56;104.44542444938565
611;256.62;87.40189333286014
38;214.76;134.12889491070283
749;31.62;76.14826991620694
794;4.36;72.47861010642872
41;236.36;133.88425092338426
566;40.13;91.07155314263836
740;17.14;76.88220187816259
874;226.26;65.95477044460077
999;13.8;55.76127097299461
594;5.36;88.78820926099858
434;1.06;101.83588858465447
66;30.44;131.84555102906305
16;92.88;135.9229508177055
433;1.94;101.91743658042734
13;0.67;136.16759480502404
839;1.56;68.8089502966505
764;4.42;74.92504997961419
49;0.3;133.23186695720148
383;236.29;105.99483636906979
208;30.24;120.26573562931843
6;64.65;136.73843077543398
43;217.0;133.72115493183856
263;0.81;115.78059586181172
539;0.98;93.2733490285053
858;34.22;67.25953837696636
3;1.64;136.98307476275255
754;70.21;75.7405299373427
729;21.2;77.77922983166393
46;24.7;133.47651094452002
16;38.56;135.9229508177055
15;29.0;136.00449881347836
484;189.19;97.75848879601202
42;12.26;133.80270292761142
725;262.71;78.10542181475532
254;0.88;116.51452782376737
142;31.55;125.64790335032649
764;11.88;74.92504997961419
172;115.07;123.201463477141
5;9.08;136.81997877120685
139;248.54;125.89254733764503
16;29.4;135.9229508177055
712;1.6;79.16554575980237
992;127.1;56.332106943404554
239;29.45;117.7377477603601
178;2.08;122.71217550250391
84;26.68;130.37768710515175
5;52.88;136.81997877120685
121;229.68;127.36041126155632
674;69.0;82.26436959917064
431;0.88;102.08053257197302
428;38.78;102.32517655929158
258;26.35;116.18833584067596
263;1.31;115.78059586181172
420;12.47;102.97756052547436
26;70.29;135.107470859977
25;0.93;135.18901885574985
8;208.63;136.5753347838883
23;67.06;135.35211484729555
71;23.56;131.43781105019877
714;11.44;79.00244976825667
445;18.33;100.93886063115313
299;4.18;112.84486801398914
19;38.73;135.67830683038696
863;84.86;66.85179839810212
955;166.7;59.34938278699997
135;0.86;126.21873932073643
676;5.52;82.10127360762493
64;2.52;132.00864702060872
601;12.86;88.21737329058864
387;26.33;105.6686443859784
41;163.56;133.88425092338426
627;18.4;86.09712540049455
802;27.06;71.82622614024592
137;0.81;126.05564332919073
443;130.59;101.10195662269884
20;79.72;135.5967588346141
430;190.57;102.16208056774587
982;29.14;57.14758690113304
982;11.44;57.14758690113304
801;0.96;71.90777413601877
20;0.28;135.5967588346141
27;155.23;135.02592286420415
107;5.17;128.5020832023762
233;1.79;118.2270357349972
28;4421.71;134.9443748684313
918;72.55;62.366658630595396
706;40.46;79.65483373443945
43;80.5;133.72115493183856
354;25.48;108.35972824648243
813;192.13;70.92919818674459
744;218.92;76.55600989507118
821;131.63;70.27681422056179
619;6.71;86.74950936667736
140;30.03;125.81099934187219
408;113.92;103.95613647474856
244;173.81;117.33000778149585
282;34.85;114.23118394212759
338;1.12;109.66449617884801
441;1.16;101.26505261424452
45;1.15;133.55805894029288
38;362.9;134.12889491070283
690;210.5;80.95960166680504
983;163.51;57.06603890536019
40;183.71;133.96579891915712
900;204.39;63.83452255450669
10;77.01;136.4122387923426
2;36.02;137.0646227585254
567;19.49;90.99000514686551
31;132.96;134.69973088111277
178;33.5;122.71217550250391
11;12.61;136.33069079656974
862;28.03;66.93334639387496
630;11.99;85.85248141317601
329;5266.86;110.39842814080366
649;230.68;84.30306949349188
365;10.12;107.46270029298108
115;39.92;127.84969923619342
324;12.2;110.8061681196679
865;7.62;66.68870240655642
25;2.1;135.18901885574985
190;29.02;121.73359955322971
47;8.3;133.39496294874718
951;38.27;59.67557477009137
836;4.87;69.05359428396905
361;5.58;107.78889227607249
120;0.51;127.44195925732917
273;44.31;114.96511590408322
391;1.28;105.342452402887
33;266.4;134.53663488956707
758;4.72;75.4143379542513
368;18.67;107.21805630566254
646;30.45;84.54771348081042
247;22.28;117.08536379417731
619;36.02;86.74950936667736
571;48.56;90.66381316377411
851;280.88;67.8303743473763
29;1.47;134.86282687265847
421;0.86;102.89601252970152
98;9.48;129.23601516433186
444;0.88;101.02040862692598
664;75.34;83.07984955689912
249;16.5;116.92226780263161
327;13.45;110.56152413234936
153;222.62;124.75087539682514
36;64.2;134.29199090224853
455;22.73;100.12338067342463
62;0.5;132.17174301215442
71;11.53;131.43781105019877
559;27.03;91.64238911304831
177;61.67;122.79372349827676
50;86.19;133.15031896142864
39;26.59;134.04734691492996
896;283.61;64.16071453759808
579;224.62;90.01142919759133
541;60.39;93.11025303695959
672;1.76;82.42746559071634
441;4.52;101.26505261424452
991;26.83;56.41365493917739
256;6.02;116.35143183222166
470;1.35;98.90016073683191
180;22.22;122.54907951095821
8;97.89;136.5753347838883
18;11.95;135.7598548261598
171;6.59;123.28301147291386
910;81.75;63.01904259677819
35;199.38;134.37353889802137
761;127.92;75.16969396693275
341;28.47;109.41985219152946
283;59.2;114.14963594635472
376;1.21;106.56567233947973
453;234.88;100.28647666497034
887;2.16;64.89464649955373
107;2.17;128.5020832023762
240;37.81;117.65619976458726
598;89.82;88.4620172779072
519;163.9;94.90430894396229
927;1.73;61.63272666863975
699;132.84;80.2256697048494
19;5.03;135.67830683038696
512;7.04;95.47514491437224
27;217.34;135.02592286420415
655;20.77;83.81378151885477
114;13.66;127.93124723196627
502;139.0;96.29062487210072
466;33.94;99.2263527199233
2;26.48;137.0646227585254
1000;0.59;55.67972297722176
261;66.35;115.94369185335742
685;17.68;81.36734164566928
22;6.99;135.43366284306842
438;72.34;101.50969660156308
947;20.01;60.001766753182764
95;28.91;129.4806591516504
138;0.43;125.97409533341788
16;35.55;135.9229508177055
90;265.2;129.88839913051464
233;0.76;118.2270357349972
124;27.94;127.11576727423777
50;8.71;133.15031896142864
781;183.6;73.53873405147576
13;4.92;136.16759480502404
32;0.86;134.6181828853399
902;274.73;63.67142656296099
926;10.2;61.7142746644126
50;40.33;133.15031896142864
854;87.85;67.58573036005775
453;4.45;100.28647666497034
71;7.49;131.43781105019877
669;132.44;82.67210957803488
866;13.48;66.60715441078356
270;77.5;115.20975989140177
238;84.72;117.81929575613295
29;278.9;134.86282687265847
286;147.36;113.90499195903618
390;10.37;105.42400039865984
6;57.92;136.73843077543398
998;121.5;55.842818968767446
983;1.26;57.06603890536019
546;43.7;92.70251305809535
8;45.46;136.5753347838883
14;4653.4;136.0860468092512
342;6.51;109.33830419575662
862;19.56;66.93334639387496
223;8.3;119.04251569272569
397;5.04;104.8531644282499
851;276.09;67.8303743473763
842;8.15;68.56430630933195
825;0.74;69.95062223747038
7;5.74;136.65688277966115
831;258.57;69.46133426283329
52;60.68;132.98722296988294
32;6.67;134.6181828853399
680;26.47;81.77508162453354
462;33.65;99.55254470301469
608;6.76;87.6465373201787
9;85.77;136.49378678811544
738;26.56;77.04529786970828
746;146.33;76.39291390352548
786;6.17;73.13099407261151
32;28.08;134.6181828853399
338;27.46;109.66449617884801
658;125.58;83.56913753153623
385;25.06;105.8317403775241
50;27.42;133.15031896142864
9;289.39;136.49378678811544
46;7.03;133.47651094452002
430;0.69;102.16208056774587
718;229.29;78.67625778516526
696;33.14;80.47031369216795
535;83.67;93.5995410115967
631;21.95;85.77093341740316
894;11.26;64.32381052914378
460;8.38;99.71564069456039
297;132.17;113.00796400553483
323;60.88;110.88771611544075
69;19.55;131.60090704174448
731;20.45;77.61613384011822
387;256.9;105.6686443859784
216;1.25;119.61335166313563
817;109.33;70.60300620365318
890;37.39;64.65000251223518
778;0.92;73.7833780387943
986;161.72;56.82139491804165
807;67.92;71.41848616138168
42;245.91;133.80270292761142
306;315.99;112.2740320435792
505;13.35;96.04598088478218
744;27.83;76.55600989507118
353;0.32;108.44127624225527
718;287.11;78.67625778516526
820;80.13;70.35836221633464
432;1.39;101.99898457620017
35;138.39;134.37353889802137
169;102.27;123.44610746445956
47;39.26;133.39496294874718
140;39.03;125.81099934187219
543;66.22;92.9471570454139
200;78.58;120.91811959550122
509;87.65;95.71978890169078
448;175.47;100.69421664383458
237;13.08;117.9008437519058
549;246.07;92.45786907077681
29;22.52;134.86282687265847
835;35.17;69.1351422797419
23;26.24;135.35211484729555
670;65.19;82.59056158226204
977;8.72;57.55532687999728
777;4.05;73.86492603456716
11;78.56;136.33069079656974
136;1.19;126.13719132496358
40;186.15;133.96579891915712
434;0.5;101.83588858465447
906;9.76;63.3452345798696
383;0.24;105.99483636906979
238;270.43;117.81929575613295
5;126.32;136.81997877120685
921;267.14;62.122014643276856
388;1.41;105.58709639020555
324;18.94;110.8061681196679
36;10.94;134.29199090224853
613;6.32;87.23879734131444
607;84.65;87.72808531595155
808;41.77;71.33693816560883
394;8.35;105.09780841556845
272;12.34;115.04666389985607
542;138.47;93.02870504118675
108;10.24;128.42053520660338
135;43.86;126.21873932073643
780;72.24;73.62028204724861
63;157.18;132.09019501638159
37;160.57;134.21044290647566
476;1.59;98.4108727621948
801;16.65;71.90777413601877
56;153.12;132.66103098679153
582;31.15;89.76678521027279
27;23.81;135.02592286420415
215;77.49;119.69489965890848
759;160.35;75.33278995847844
464;14.71;99.389448711469
252;39.0;116.67762381531305
933;1395.55;61.143438694002654
7;11.5;136.65688277966115
155;6.89;124.58777940527945
8;233.47;136.5753347838883
5;276.06;136.81997877120685
722;7.92;78.35006580207387
680;75.6;81.77508162453354
541;19.15;93.11025303695959
524;398.47;94.49656896509804
47;17.64;133.39496294874718
742;78.14;76.71910588661689
739;5.85;76.96374987393543
231;71.97;118.39013172654289
448;44.47;100.69421664383458
28;21.78;134.9443748684313
834;12.07;69.21669027551474
757;148.84;75.49588595002413
683;203.33;81.53043763721499
711;32.36;79.24709375557521
226;24.58;118.79787170540715
30;5.16;134.7812788768856
815;275.25;70.76610219519888
718;1.55;78.67625778516526
8;86.61;136.5753347838883
171;141.78;123.28301147291386
712;29.83;79.16554575980237
518;148.73;94.98585693973513
36;29.88;134.29199090224853
881;83.58;65.38393447419082
662;22.8;83.24294554844482
739;56.48;76.96374987393543
662;0.83;83.24294554844482
619;6.83;86.74950936667736
809;223.25;71.25539016983598
475;2.61;98.49242075796766
750;78.08;76.06672192043408
301;19.29;112.68177202244344
654;33.67;83.89532951462763
856;62.45;67.42263436851206
25;4.9;135.18901885574985
263;188.8;115.78059586181172
865;19.3;66.68870240655642
967;155.28;58.37080683772578
44;5.04;133.63960693606572
1;6.46;137.14617075429825
527;15.99;94.25192497777948
418;1.17;103.14065651702006
28;14.54;134.9443748684313
112;83.09;128.09434322351197
202;222.24;120.75502360395552
874;22.65;65.95477044460077
644;1.16;84.71080947235612
20;11.3;135.5967588346141
225;10.24;118.87941970117998
633;11.9;85.60783742585747
23;49.23;135.35211484729555
5;59.06;136.81997877120685
697;214.52;80.3887656963951
823;13.09;70.11371822901609
666;79.23;82.91675356535343
741;1.14;76.80065388238972
49;0.86;133.23186695720148
616;12.3;86.9941533539959
5;4.95;136.81997877120685
905;74.6;63.426782575642434
43;70.38;133.72115493183856
16;229.0;135.9229508177055
130;18.41;126.62647929960067
950;13.38;59.757122765864224
43;108.45;133.72115493183856
889;260.68;64.73155050800803
2;1.92;137.0646227585254
432;38.14;101.99898457620017
993;77.32;56.2505589476317
536;63.65;93.51799301582385
716;6.46;78.83935377671096
694;2.36;80.63340968371365
408;23.36;103.95613647474856
955;1.9;59.34938278699997
20;17.76;135.5967588346141
659;250.47;83.48758953576338
27;7.77;135.02592286420415
714;1.24;79.00244976825667
44;260.62;133.63960693606572
610;10.75;87.48344132863299
125;79.2;127.03421927846492
583;13.43;89.68523721449992
630;22.54;85.85248141317601
894;29.66;64.32381052914378
283;5.27;114.14963594635472
166;60.51;123.6907514517781
330;2.24;110.31688014503081
224;41.1;118.96096769695284
364;38.27;107.54424828875393
971;0.83;58.04461485463439
45;91.31;133.55805894029288
961;4.32;58.860094812362874
267;84.21;115.45440387872031
13;256.63;136.16759480502404
477;97.1;98.32932476642196
958;347.53;59.10473879968143
956;22.83;59.26783479122713
775;8.62;74.02802202611285
47;4.3;133.39496294874718
861;180.59;67.01489438964781
48;270.44;133.3134149529743
15;1.69;136.00449881347836
122;46.67;127.27886326578347
16;0.98;135.9229508177055
158;0.95;124.3431354179609
896;280.16;64.16071453759808
975;17.5;57.718422871542984
560;4.62;91.56084111727546
470;9.23;98.90016073683191
10;70.23;136.4122387923426
38;26.19;134.12889491070283
153;444.57;124.75087539682514
51;6.63;133.06877096565577
904;32.75;63.508330571415286
38;30.15;134.12889491070283
286;180.51;113.90499195903618
354;260.75;108.35972824648243
400;123.23;104.60852044093136
346;60.96;109.01211221266522
267;232.51;115.45440387872031
52;231.33;132.98722296988294
7;16.83;136.65688277966115
683;31.64;81.53043763721499
33;24.72;134.53663488956707
853;11.9;67.6672783558306
20;87.26;135.5967588346141
514;20.18;95.31204892282653
859;1.0;67.17799038119351
47;295.65;133.39496294874718
168;31.7;123.52765546023241
7;221.94;136.65688277966115
812;6.36;71.01074618251742
2;132.75;137.0646227585254
299;31.33;112.84486801398914
25;0.9;135.18901885574985
190;26.56;121.73359955322971
88;27.5;130.05149512206035
687;67.41;81.2042456541236
43;220.24;133.72115493183856
526;159.36;94.33347297355235
26;76.95;135.107470859977
734;43.98;77.37148985279967
35;7.95;134.37353889802137
407;250.33;104.03768447052141
531;10.5;93.92573299468809
100;7.87;129.07291917278616
8;32.12;136.5753347838883
31;9.53;134.69973088111277
755;34.25;75.65898194156983
994;23.5;56.16901095185885
12;6.49;136.2491428007969
918;0.77;62.366658630595396
260;24.88;116.02523984913026
165;2.21;123.77229944755095
869;34.39;66.36251042346501
824;0.94;70.03217023324324
37;39.42;134.21044290647566
270;74.2;115.20975989140177
475;0.82;98.49242075796766
955;46.46;59.34938278699997
896;37.29;64.16071453759808
2;24.63;137.0646227585254
863;1.5;66.85179839810212
40;127.12;133.96579891915712
172;12.04;123.201463477141
312;24.18;111.7847440689421
658;91.93;83.56913753153623
132;0.27;126.46338330805497
541;1.43;93.11025303695959
642;20.96;84.87390546390182
420;98.2;102.97756052547436
140;103.66;125.81099934187219
853;8.1;67.6672783558306
396;257.54;104.93471242402276
111;25.18;128.1758912192848
194;1.51;121.40740757013832
402;77.57;104.44542444938565
190;4.92;121.73359955322971
982;18.59;57.14758690113304
28;226.08;134.9443748684313
625;36.24;86.26022139204025
742;63.48;76.71910588661689
790;0.85;72.80480208952011
7;250.92;136.65688277966115
707;8.49;79.57328573866661
234;207.58;118.14548773922435
50;26.67;133.15031896142864
246;0.98;117.16691178995015
335;83.21;109.90914016616657
27;11.97;135.02592286420415
417;85.49;103.22220451279291
745;0.64;76.47446189929833
633;18.59;85.60783742585747
49;28.91;133.23186695720148
659;9.04;83.48758953576338
787;12.32;73.04944607683866
31;27.08;134.69973088111277
3;42.66;136.98307476275255
816;242.74;70.68455419942603
39;19.71;134.04734691492996
737;84.43;77.12684586548113
989;1.25;56.576750930723094
741;112.16;76.80065388238972
768;9.93;74.5988579965228
638;55.97;85.20009744699321
325;0.89;110.72462012389505
506;256.37;95.96443288900932
602;11.59;88.13582529481579
213;0.66;119.85799565045419
984;83.05;56.984490909587336
33;6.15;134.53663488956707
722;1537.01;78.35006580207387
493;1.15;97.02455683405637
566;6.16;91.07155314263836
38;39.91;134.12889491070283
438;14.64;101.50969660156308
200;14.47;120.91811959550122
37;43.47;134.21044290647566
79;31.9;130.785427084016
534;152.95;93.68108900736954
899;152.28;63.91607055027954
559;32.52;91.64238911304831
632;9.64;85.6893854216303
15;20.23;136.00449881347836
7;15.38;136.65688277966115
48;2.2;133.3134149529743
11;73.98;136.33069079656974
453;2.16;100.28647666497034
247;19.45;117.08536379417731
456;4.17;100.0418326776518
449;1.97;100.61266864806174
34;52.95;134.4550868937942
361;20.46;107.78889227607249
283;81.71;114.14963594635472
848;131.37;68.07501833469485
127;16.23;126.87112328691923
483;221.85;97.84003679178485
14;7.82;136.0860468092512
2;275.77;137.0646227585254
41;88.81;133.88425092338426
652;55.82;84.05842550617332
12;2.14;136.2491428007969
115;0.68;127.84969923619342
159;59.84;124.26158742218804
790;27.9;72.80480208952011
599;5.03;88.38046928213433
903;32.44;63.58987856718814
2;119.13;137.0646227585254
73;84.74;131.2747150586531
49;24.09;133.23186695720148
751;15.47;75.98517392466124
128;21.29;126.78957529114638
457;1.31;99.96028468187895
461;21.7;99.63409269878755
18;30.89;135.7598548261598
795;231.0;72.39706211065587
51;23.13;133.06877096565577
727;84.09;77.94232582320961
451;18.91;100.44957265651604
836;267.19;69.05359428396905
111;22.57;128.1758912192848
631;0.83;85.77093341740316
972;1.84;57.96306685886154
198;16.76;121.08121558704693
92;74.59;129.72530313896894
171;31.14;123.28301147291386
184;38.21;122.22288752786682
105;27.9;128.66517919392192
878;2.22;65.62857846150938
340;2.61;109.50140018730232
86;5.09;130.21459111360605
816;30.96;70.68455419942603
467;20.12;99.14480472415045
428;16.75;102.32517655929158
521;27.02;94.74121295241659
197;0.93;121.16276358281976
991;205.65;56.41365493917739
9;173.69;136.49378678811544
328;18.61;110.47997613657651
681;7.48;81.69353362876069
552;34.05;92.21322508345825
859;35.8;67.17799038119351
89;12.63;129.9699471262875
359;287.96;107.95198826761818
525;20.4;94.41502096932518
39;66.14;134.04734691492996
738;0.72;77.04529786970828
550;296.76;92.37632107500396
654;0.91;83.89532951462763
136;5.03;126.13719132496358
12;25.21;136.2491428007969
596;30.54;88.62511326945288
269;23.35;115.29130788717461
976;18.02;57.63687487577013
158;39.3;124.3431354179609
342;5.45;109.33830419575662
280;1.34;114.39427993367327
691;74.31;80.8780536710322
304;1.18;112.43712803512489
202;136.99;120.75502360395552
927;4.64;61.63272666863975
154;187.03;124.6693274010523
480;12.99;98.08468077910341
50;13.27;133.15031896142864
591;8.74;89.03285324831714
904;132.79;63.508330571415286
1000;165.23;55.67972297722176
49;280.03;133.23186695720148
732;234.67;77.53458584434537
824;25.91;70.03217023324324
289;8.81;113.66034797171763
332;12.13;110.1537841534851
658;28.45;83.56913753153623
304;201.05;112.43712803512489
742;10.58;76.71910588661689
253;54.42;116.5960758195402
6;5.07;136.73843077543398
8;144.82;136.5753347838883
196;0.79;121.24431157859262
860;72.03;67.09644238542066
25;2.24;135.18901885574985
776;1.53;73.94647403034
582;1.21;89.76678521027279
142;42.41;125.64790335032649
544;26.91;92.86560904964105
590;1.27;89.11440124408998
934;4.3;61.0618906982298
977;213.51;57.55532687999728
196;25.46;121.24431157859262
702;31.22;79.98102571753085
889;69.58;64.73155050800803
73;5279.91;131.2747150586531
592;82.82;88.95130525254427
719;56.34;78.59470978939243
962;8.39;58.77854681659002
698;83.68;80.30721770062226
521;1.1;94.74121295241659
25;7.34;135.18901885574985
321;1.51;111.05081210698646
344;11.67;109.17520820421092
18;1.32;135.7598548261598
29;32.41;134.86282687265847
687;20.88;81.2042456541236
457;432.16;99.96028468187895
37;13.03;134.21044290647566
108;79.24;128.42053520660338
9;0.79;136.49378678811544
3;0.9;136.98307476275255
150;27.51;124.99551938414369
563;7.6;91.31619712995692
380;72.4;106.23948035638834
